wind_speed_kmh,rainfall_mm,temperature_c,humidity_percent,storm,risk_score,risk_level,recommended_sensitivity
33.58,3.11,10.89,72.89,0,35.99,MEDIUM_RISK,MEDIUM
55.19,5.79,31.73,60.12,0,49.39,MEDIUM_RISK,MEDIUM
10.52,8.96,17.01,76.75,0,29.33,LOW_RISK,HIGH
36.31,13.25,14.41,75.47,0,49.89,MEDIUM_RISK,MEDIUM
17.87,5.7,31.61,57.14,0,26.12,LOW_RISK,HIGH
46.37,7.6,30.06,85.62,0,55.89,HIGH_RISK,LOW
9.1,8.5,14.49,48.72,0,19.73,LOW_RISK,HIGH
3.1,5.86,31.35,73.89,0,20.88,LOW_RISK,HIGH
34.72,3.45,28.22,75.06,0,39.12,MEDIUM_RISK,MEDIUM
14.74,7.45,22.11,28.39,0,15.66,LOW_RISK,HIGH
60.29,5.09,27.41,51.25,1,64.53,HIGH_RISK,LOW
18.96,8.22,22.61,59.28,0,33.23,LOW_RISK,HIGH
9.52,18.74,20.38,50.02,0,27.79,LOW_RISK,HIGH
29.9,15.06,16.66,72.83,0,45.01,MEDIUM_RISK,MEDIUM
22.81,12.17,30.87,51.34,0,30.96,LOW_RISK,HIGH
47.55,0.41,27.45,46.01,0,38.06,MEDIUM_RISK,MEDIUM
3.26,1.88,24.19,89.04,0,19.59,LOW_RISK,HIGH
22.83,2.92,31.11,54.25,0,23.39,LOW_RISK,HIGH
22.7,14.38,40.4,51.59,0,33.07,LOW_RISK,HIGH
56.71,5.1,23.28,46.05,0,40.01,MEDIUM_RISK,MEDIUM
3.47,20.15,20.14,72.34,0,37.74,MEDIUM_RISK,MEDIUM
32.74,2.03,40.41,70.58,0,47.19,MEDIUM_RISK,MEDIUM
8.12,4.49,22.85,67.03,0,10.38,LOW_RISK,HIGH
10.22,14.84,21.07,23.35,0,19.45,LOW_RISK,HIGH
15.69,3.59,22.16,100.0,1,47.36,MEDIUM_RISK,MEDIUM
13.12,2.95,21.12,58.16,0,13.33,LOW_RISK,HIGH
35.32,2.14,20.31,36.54,0,30.08,LOW_RISK,HIGH
45.37,8.31,27.26,82.81,1,73.64,HIGH_RISK,LOW
27.59,10.62,29.26,53.95,0,29.13,LOW_RISK,HIGH
80.0,8.75,25.92,86.02,0,69.52,HIGH_RISK,LOW
10.09,3.47,27.08,43.03,0,13.98,LOW_RISK,HIGH
46.22,4.86,28.41,75.05,0,50.23,MEDIUM_RISK,MEDIUM
62.42,3.05,36.65,40.37,0,43.36,MEDIUM_RISK,MEDIUM
15.94,13.04,32.97,49.12,0,32.71,LOW_RISK,HIGH
24.4,3.98,24.49,68.76,0,22.23,LOW_RISK,HIGH
20.94,1.88,20.73,57.61,0,7.68,LOW_RISK,HIGH
21.33,19.51,35.46,81.32,0,42.5,MEDIUM_RISK,MEDIUM
34.14,2.34,28.22,48.06,0,38.32,MEDIUM_RISK,MEDIUM
27.87,0.77,15.6,56.99,0,22.4,LOW_RISK,HIGH
24.42,3.82,39.36,100.0,0,38.58,MEDIUM_RISK,MEDIUM
22.0,4.31,31.86,91.52,0,31.27,LOW_RISK,HIGH
4.14,11.25,20.33,85.14,0,22.55,LOW_RISK,HIGH
54.36,1.11,16.86,66.7,0,35.35,MEDIUM_RISK,MEDIUM
54.05,7.83,39.54,100.0,0,58.26,HIGH_RISK,LOW
21.86,11.53,37.79,96.03,1,57.56,HIGH_RISK,LOW
23.39,16.49,21.26,45.31,1,45.12,MEDIUM_RISK,MEDIUM
27.54,2.46,33.32,35.2,0,16.79,LOW_RISK,HIGH
16.84,16.04,23.23,100.0,0,47.83,MEDIUM_RISK,MEDIUM
20.41,2.19,38.76,56.09,0,24.5,LOW_RISK,HIGH
10.14,3.8,23.11,100.0,1,41.28,MEDIUM_RISK,MEDIUM
21.06,6.63,34.01,90.44,0,34.29,LOW_RISK,HIGH
40.45,2.75,13.78,74.7,0,47.1,MEDIUM_RISK,MEDIUM
36.18,4.9,24.02,54.91,0,33.89,LOW_RISK,HIGH
19.83,4.66,28.68,77.21,0,29.9,LOW_RISK,HIGH
71.93,2.73,32.54,37.64,1,63.34,HIGH_RISK,LOW
33.25,18.51,41.18,96.96,0,68.03,HIGH_RISK,LOW
22.86,1.91,30.85,78.29,0,16.38,LOW_RISK,HIGH
44.27,7.26,33.04,44.47,1,42.09,MEDIUM_RISK,MEDIUM
12.72,2.94,33.97,98.25,1,44.55,MEDIUM_RISK,MEDIUM
43.15,5.45,32.61,65.43,0,36.7,MEDIUM_RISK,MEDIUM
69.24,8.21,44.65,71.53,0,70.71,HIGH_RISK,LOW
29.41,2.38,23.78,84.4,0,28.49,LOW_RISK,HIGH
26.97,16.6,12.81,54.95,0,37.28,MEDIUM_RISK,MEDIUM
19.97,17.66,13.69,35.97,1,53.8,MEDIUM_RISK,MEDIUM
24.28,4.91,15.1,81.16,0,30.1,LOW_RISK,HIGH
23.33,16.62,26.83,67.76,0,39.03,MEDIUM_RISK,MEDIUM
9.18,2.3,24.95,60.81,1,29.14,LOW_RISK,HIGH
15.31,1.72,35.36,72.88,0,22.95,LOW_RISK,HIGH
26.98,2.66,24.79,69.76,0,20.85,LOW_RISK,HIGH
30.46,1.76,24.62,55.96,0,30.14,LOW_RISK,HIGH
17.51,5.44,26.14,76.74,0,29.5,LOW_RISK,HIGH
8.93,11.41,42.1,72.79,0,27.3,LOW_RISK,HIGH
38.21,5.15,30.79,41.27,0,32.32,LOW_RISK,HIGH
21.43,3.6,16.33,52.3,0,27.41,LOW_RISK,HIGH
38.74,8.0,19.79,91.95,0,62.02,HIGH_RISK,LOW
13.78,8.99,28.77,40.35,0,18.45,LOW_RISK,HIGH
43.38,10.62,15.39,64.45,0,38.97,MEDIUM_RISK,MEDIUM
15.3,2.26,36.23,20.0,0,26.07,LOW_RISK,HIGH
40.45,4.69,28.81,92.38,0,52.99,MEDIUM_RISK,MEDIUM
37.52,1.72,20.91,93.91,0,36.58,MEDIUM_RISK,MEDIUM
28.95,9.56,35.44,66.96,0,37.41,MEDIUM_RISK,MEDIUM
35.07,4.3,28.22,81.74,0,48.9,MEDIUM_RISK,MEDIUM
16.62,5.48,29.19,68.86,0,18.96,LOW_RISK,HIGH
44.85,6.73,42.25,59.82,0,36.37,MEDIUM_RISK,MEDIUM
33.38,15.24,25.9,79.54,0,62.03,HIGH_RISK,LOW
8.15,7.71,22.81,57.21,0,11.7,LOW_RISK,HIGH
16.47,15.75,23.59,64.5,1,51.66,MEDIUM_RISK,MEDIUM
21.25,4.08,24.27,100.0,0,31.4,LOW_RISK,HIGH
24.24,3.77,18.68,20.0,0,18.19,LOW_RISK,HIGH
33.12,20.78,11.47,83.61,1,70.18,HIGH_RISK,LOW
8.34,7.76,18.09,20.0,0,9.24,LOW_RISK,HIGH
33.39,1.2,23.79,29.8,0,30.56,LOW_RISK,HIGH
14.85,21.0,13.58,50.35,0,31.69,LOW_RISK,HIGH
28.98,2.7,31.1,34.08,0,18.17,LOW_RISK,HIGH
6.89,5.24,22.94,43.63,0,10.03,LOW_RISK,HIGH
39.15,2.09,42.69,43.93,0,34.02,LOW_RISK,HIGH
14.67,5.02,26.46,63.83,0,18.75,LOW_RISK,HIGH
55.3,17.17,19.79,69.9,0,56.2,HIGH_RISK,LOW
60.27,10.09,24.65,66.02,1,77.46,HIGH_RISK,LOW
36.8,8.63,22.93,91.65,0,60.61,HIGH_RISK,LOW
13.78,20.68,31.24,81.01,0,40.83,MEDIUM_RISK,MEDIUM
8.14,3.07,32.88,89.02,0,31.44,LOW_RISK,HIGH
17.09,14.76,31.46,68.05,0,29.93,LOW_RISK,HIGH
28.47,9.19,39.66,77.94,0,38.02,MEDIUM_RISK,MEDIUM
44.41,2.66,35.96,94.23,0,45.38,MEDIUM_RISK,MEDIUM
24.96,11.15,17.03,83.18,0,35.11,MEDIUM_RISK,MEDIUM
21.95,1.3,35.38,56.67,0,10.32,LOW_RISK,HIGH
15.86,0.74,28.83,59.32,0,19.45,LOW_RISK,HIGH
8.18,15.01,37.06,56.48,0,34.7,LOW_RISK,HIGH
39.83,2.63,25.7,70.15,0,38.76,MEDIUM_RISK,MEDIUM
71.71,5.18,26.32,82.14,0,50.45,MEDIUM_RISK,MEDIUM
62.37,3.45,34.14,79.68,0,57.01,HIGH_RISK,LOW
25.28,4.61,24.52,70.03,0,24.38,LOW_RISK,HIGH
35.07,4.62,23.05,88.34,0,44.09,MEDIUM_RISK,MEDIUM
80.0,23.46,17.4,73.36,1,92.14,HIGH_RISK,LOW
39.34,2.84,23.42,43.68,0,28.63,LOW_RISK,HIGH
25.24,8.39,38.0,27.75,0,29.94,LOW_RISK,HIGH
16.93,9.35,25.64,57.35,0,27.59,LOW_RISK,HIGH
9.1,2.62,39.65,72.6,0,19.75,LOW_RISK,HIGH
17.61,4.17,41.84,60.78,0,30.94,LOW_RISK,HIGH
21.61,10.47,32.5,51.7,0,30.0,LOW_RISK,HIGH
12.99,1.15,17.98,55.5,0,10.81,LOW_RISK,HIGH
10.71,16.68,30.56,37.56,0,23.77,LOW_RISK,HIGH
24.64,14.8,41.84,72.09,0,39.62,MEDIUM_RISK,MEDIUM
15.09,2.17,28.27,72.42,0,30.7,LOW_RISK,HIGH
14.75,2.07,29.63,60.9,0,10.15,LOW_RISK,HIGH
11.62,4.11,16.01,63.53,0,7.92,LOW_RISK,HIGH
13.21,1.71,21.82,46.87,0,0.0,LOW_RISK,HIGH
11.42,7.89,20.91,70.26,0,15.52,LOW_RISK,HIGH
13.88,4.16,45.0,36.49,0,14.18,LOW_RISK,HIGH
23.79,1.68,27.25,53.59,0,12.36,LOW_RISK,HIGH
34.33,9.57,35.31,49.53,0,39.38,MEDIUM_RISK,MEDIUM
29.22,3.22,35.64,60.73,0,20.06,LOW_RISK,HIGH
22.18,4.38,28.44,79.63,0,32.61,LOW_RISK,HIGH
39.42,6.69,10.19,70.54,0,45.18,MEDIUM_RISK,MEDIUM
15.29,9.38,38.63,53.24,0,36.53,MEDIUM_RISK,MEDIUM
12.76,7.0,39.62,59.19,0,20.17,LOW_RISK,HIGH
11.53,6.77,29.64,88.57,0,28.29,LOW_RISK,HIGH
38.39,10.43,18.76,30.63,0,45.4,MEDIUM_RISK,MEDIUM
27.38,5.18,36.1,88.9,0,34.39,LOW_RISK,HIGH
27.52,7.22,33.9,72.54,0,32.16,LOW_RISK,HIGH
10.47,4.03,13.21,42.29,0,6.74,LOW_RISK,HIGH
15.96,5.67,16.66,50.28,0,23.78,LOW_RISK,HIGH
25.18,6.51,21.68,81.58,0,29.25,LOW_RISK,HIGH
23.51,15.4,16.61,20.0,0,40.24,MEDIUM_RISK,MEDIUM
9.83,3.16,14.49,78.52,0,19.5,LOW_RISK,HIGH
15.68,18.67,33.76,54.0,0,39.79,MEDIUM_RISK,MEDIUM
63.16,0.08,22.46,58.95,1,54.38,MEDIUM_RISK,MEDIUM
30.52,27.21,27.72,40.0,1,75.22,HIGH_RISK,LOW
44.26,3.9,23.7,100.0,1,66.55,HIGH_RISK,LOW
34.31,11.24,5.0,45.21,0,53.27,MEDIUM_RISK,MEDIUM
25.57,17.3,38.14,72.26,1,60.22,HIGH_RISK,LOW
11.44,21.18,18.58,70.26,0,31.07,LOW_RISK,HIGH
20.39,15.87,26.04,69.76,1,42.61,MEDIUM_RISK,MEDIUM
39.65,3.63,26.14,58.95,0,38.26,MEDIUM_RISK,MEDIUM
15.19,3.63,23.08,64.17,0,24.1,LOW_RISK,HIGH
11.09,5.57,23.63,70.12,0,25.17,LOW_RISK,HIGH
67.16,6.6,21.58,48.13,1,64.7,HIGH_RISK,LOW
28.08,12.55,30.76,70.8,1,51.26,MEDIUM_RISK,MEDIUM
16.7,6.28,27.13,91.42,1,47.3,MEDIUM_RISK,MEDIUM
17.42,2.33,28.49,64.83,0,23.58,LOW_RISK,HIGH
9.66,5.24,21.54,44.72,0,8.97,LOW_RISK,HIGH
10.42,5.16,31.38,40.12,0,10.55,LOW_RISK,HIGH
48.95,1.64,42.41,77.03,0,37.57,MEDIUM_RISK,MEDIUM
17.49,1.57,24.32,90.58,0,24.92,LOW_RISK,HIGH
13.19,3.68,18.36,49.87,0,13.23,LOW_RISK,HIGH
20.5,10.52,28.31,44.16,0,24.07,LOW_RISK,HIGH
27.03,13.09,21.55,100.0,1,58.43,HIGH_RISK,LOW
4.17,8.11,32.0,94.18,0,31.28,LOW_RISK,HIGH
19.08,1.25,24.47,92.85,0,23.72,LOW_RISK,HIGH
71.38,5.84,39.03,68.57,1,71.74,HIGH_RISK,LOW
14.1,2.73,18.74,32.89,0,7.9,LOW_RISK,HIGH
8.55,4.4,36.16,60.99,0,12.37,LOW_RISK,HIGH
23.52,7.16,32.4,89.04,1,55.74,HIGH_RISK,LOW
1.26,5.6,34.36,80.4,0,24.79,LOW_RISK,HIGH
36.13,8.15,27.05,80.1,0,48.11,MEDIUM_RISK,MEDIUM
17.77,4.51,29.4,58.01,0,22.93,LOW_RISK,HIGH
19.38,6.86,34.39,84.05,0,28.15,LOW_RISK,HIGH
12.19,13.89,33.07,75.13,0,31.94,LOW_RISK,HIGH
13.9,2.73,35.56,32.16,0,18.36,LOW_RISK,HIGH
6.77,9.66,25.09,34.82,0,22.08,LOW_RISK,HIGH
9.71,0.28,23.93,100.0,0,21.39,LOW_RISK,HIGH
28.45,10.23,30.28,82.61,0,33.71,LOW_RISK,HIGH
11.39,2.03,30.15,75.1,0,17.58,LOW_RISK,HIGH
21.7,3.77,25.09,50.92,0,24.49,LOW_RISK,HIGH
29.38,4.78,36.95,82.72,0,34.6,LOW_RISK,HIGH
23.26,8.65,35.62,62.56,0,38.26,MEDIUM_RISK,MEDIUM
13.23,12.24,22.75,54.38,0,20.33,LOW_RISK,HIGH
11.55,17.12,30.06,77.79,0,38.72,MEDIUM_RISK,MEDIUM
22.53,1.54,20.44,93.61,1,42.19,MEDIUM_RISK,MEDIUM
10.08,10.36,28.31,84.81,0,26.92,LOW_RISK,HIGH
6.56,26.08,23.81,54.08,0,40.26,MEDIUM_RISK,MEDIUM
15.05,5.29,45.0,98.97,0,43.65,MEDIUM_RISK,MEDIUM
10.24,4.75,17.3,63.53,0,13.64,LOW_RISK,HIGH
15.89,5.03,31.99,38.16,0,18.75,LOW_RISK,HIGH
20.57,1.9,19.31,79.56,0,14.89,LOW_RISK,HIGH
8.7,10.96,22.27,84.19,0,23.12,LOW_RISK,HIGH
46.46,5.95,29.43,57.8,1,61.06,HIGH_RISK,LOW
27.11,4.4,31.45,49.71,0,19.89,LOW_RISK,HIGH
53.25,11.21,32.56,60.05,0,53.61,MEDIUM_RISK,MEDIUM
32.55,1.22,32.72,70.03,0,34.67,LOW_RISK,HIGH
17.8,3.33,33.92,56.28,0,21.98,LOW_RISK,HIGH
19.23,1.45,20.99,69.89,0,17.84,LOW_RISK,HIGH
17.32,9.78,28.46,20.0,0,28.55,LOW_RISK,HIGH
20.17,10.67,33.36,63.39,0,33.91,LOW_RISK,HIGH
22.25,6.97,18.14,83.6,1,38.24,MEDIUM_RISK,MEDIUM
46.37,7.69,12.36,50.69,0,44.15,MEDIUM_RISK,MEDIUM
17.34,3.22,16.53,59.52,0,27.64,LOW_RISK,HIGH
12.73,4.06,28.35,46.04,0,7.61,LOW_RISK,HIGH
4.27,3.13,30.75,80.69,0,20.68,LOW_RISK,HIGH
17.61,5.66,23.76,67.77,0,25.16,LOW_RISK,HIGH
32.76,6.91,18.47,79.07,0,47.73,MEDIUM_RISK,MEDIUM
27.42,5.13,29.17,87.57,0,39.12,MEDIUM_RISK,MEDIUM
4.44,8.7,34.8,57.93,0,23.23,LOW_RISK,HIGH
28.43,1.18,35.63,76.15,0,23.33,LOW_RISK,HIGH
5.13,15.37,27.22,47.01,0,33.44,LOW_RISK,HIGH
12.95,4.14,27.14,48.92,0,10.1,LOW_RISK,HIGH
14.91,3.97,43.2,68.62,0,16.9,LOW_RISK,HIGH
13.65,13.19,33.66,66.29,0,19.09,LOW_RISK,HIGH
18.81,9.34,19.83,83.33,0,38.89,MEDIUM_RISK,MEDIUM
25.31,8.05,25.33,87.06,0,39.46,MEDIUM_RISK,MEDIUM
50.36,4.98,21.53,45.18,0,31.28,LOW_RISK,HIGH
14.76,4.84,32.47,68.88,0,16.83,LOW_RISK,HIGH
31.88,9.4,43.56,42.31,0,39.45,MEDIUM_RISK,MEDIUM
21.06,29.44,29.15,61.43,0,43.16,MEDIUM_RISK,MEDIUM
58.97,4.84,20.34,100.0,1,67.62,HIGH_RISK,LOW
32.96,6.65,39.1,51.29,1,50.73,MEDIUM_RISK,MEDIUM
36.82,6.23,22.05,33.07,0,33.38,LOW_RISK,HIGH
14.84,11.69,25.13,37.32,0,16.56,LOW_RISK,HIGH
11.21,6.18,26.33,25.94,0,10.64,LOW_RISK,HIGH
11.99,3.91,17.57,51.75,0,14.43,LOW_RISK,HIGH
20.85,5.54,26.86,73.23,0,25.93,LOW_RISK,HIGH
45.21,4.47,34.61,59.38,0,42.9,MEDIUM_RISK,MEDIUM
31.53,3.84,22.8,97.46,0,40.71,MEDIUM_RISK,MEDIUM
29.74,10.52,22.93,57.44,0,31.82,LOW_RISK,HIGH
37.2,2.35,19.82,93.35,0,54.36,MEDIUM_RISK,MEDIUM
52.66,10.33,25.08,75.13,0,62.62,HIGH_RISK,LOW
32.49,2.16,22.5,90.04,1,63.74,HIGH_RISK,LOW
18.25,3.54,35.49,37.34,0,14.42,LOW_RISK,HIGH
13.43,2.87,29.02,46.01,0,17.81,LOW_RISK,HIGH
22.54,4.86,20.69,49.99,0,20.7,LOW_RISK,HIGH
16.92,0.76,19.57,88.48,0,19.56,LOW_RISK,HIGH
11.59,6.03,39.55,95.79,0,28.6,LOW_RISK,HIGH
22.57,13.63,28.29,70.55,0,32.85,LOW_RISK,HIGH
35.82,10.83,39.82,67.78,0,46.52,MEDIUM_RISK,MEDIUM
26.76,11.72,31.23,74.72,0,36.38,MEDIUM_RISK,MEDIUM
23.79,9.63,29.11,63.01,0,33.44,LOW_RISK,HIGH
26.95,5.1,25.18,55.86,0,14.81,LOW_RISK,HIGH
57.12,2.7,35.49,26.36,0,41.79,MEDIUM_RISK,MEDIUM
43.53,5.04,21.5,63.26,1,56.77,HIGH_RISK,LOW
47.71,8.28,34.06,38.42,1,66.28,HIGH_RISK,LOW
12.76,9.25,24.92,62.8,0,24.09,LOW_RISK,HIGH
38.18,1.71,33.88,62.03,0,26.1,LOW_RISK,HIGH
13.83,0.59,27.79,78.89,0,11.29,LOW_RISK,HIGH
15.05,1.57,21.24,20.86,1,30.86,LOW_RISK,HIGH
22.09,3.17,25.26,75.24,0,25.7,LOW_RISK,HIGH
6.15,4.19,31.78,71.82,0,21.81,LOW_RISK,HIGH
27.58,15.72,13.06,52.8,0,40.07,MEDIUM_RISK,MEDIUM
31.49,9.93,20.12,78.25,0,43.21,MEDIUM_RISK,MEDIUM
19.51,8.94,30.14,66.32,0,32.88,LOW_RISK,HIGH
11.03,7.02,27.62,100.0,0,26.69,LOW_RISK,HIGH
17.94,6.81,19.26,53.38,0,17.4,LOW_RISK,HIGH
15.92,1.48,20.42,69.25,0,15.45,LOW_RISK,HIGH
9.82,21.43,17.2,54.11,0,25.65,LOW_RISK,HIGH
2.82,2.9,28.46,85.07,0,18.39,LOW_RISK,HIGH
55.14,0.84,22.33,59.4,0,27.77,LOW_RISK,HIGH
39.7,14.34,33.03,70.05,0,41.87,MEDIUM_RISK,MEDIUM
22.55,9.08,24.99,33.89,0,33.89,LOW_RISK,HIGH
56.1,6.08,22.64,35.31,1,59.16,HIGH_RISK,LOW
28.95,11.76,38.16,86.44,1,61.85,HIGH_RISK,LOW
28.48,6.35,25.91,100.0,0,30.96,LOW_RISK,HIGH
54.47,1.19,26.27,30.26,1,48.82,MEDIUM_RISK,MEDIUM
17.55,6.47,31.03,78.33,0,20.23,LOW_RISK,HIGH
6.86,8.64,21.07,71.4,0,27.6,LOW_RISK,HIGH
16.04,4.98,18.85,42.47,0,21.78,LOW_RISK,HIGH
10.22,1.76,35.02,64.05,0,5.51,LOW_RISK,HIGH
37.81,0.23,19.38,92.26,0,30.72,LOW_RISK,HIGH
36.17,11.26,28.88,28.03,0,41.55,MEDIUM_RISK,MEDIUM
22.13,11.7,26.36,64.98,0,28.74,LOW_RISK,HIGH
10.07,5.2,11.32,55.76,0,16.34,LOW_RISK,HIGH
21.61,0.75,30.29,84.86,0,16.27,LOW_RISK,HIGH
6.78,6.75,29.07,42.35,0,7.21,LOW_RISK,HIGH
18.51,12.61,30.41,72.74,0,43.14,MEDIUM_RISK,MEDIUM
23.2,5.77,20.09,82.52,0,27.24,LOW_RISK,HIGH
37.79,11.45,17.0,80.85,0,47.3,MEDIUM_RISK,MEDIUM
12.19,2.75,18.68,50.26,0,13.35,LOW_RISK,HIGH
22.03,5.47,23.29,70.38,0,28.64,LOW_RISK,HIGH
10.21,10.81,22.6,66.91,0,17.91,LOW_RISK,HIGH
53.82,5.16,25.02,64.54,0,42.79,MEDIUM_RISK,MEDIUM
37.52,2.59,14.67,57.89,0,36.1,MEDIUM_RISK,MEDIUM
25.12,6.44,25.62,95.28,0,33.12,LOW_RISK,HIGH
20.74,3.52,42.51,64.97,0,19.77,LOW_RISK,HIGH
17.22,5.18,26.52,55.22,0,20.19,LOW_RISK,HIGH
20.02,7.35,17.78,65.7,0,21.97,LOW_RISK,HIGH
33.16,17.33,25.45,62.67,0,56.52,HIGH_RISK,LOW
10.93,5.25,24.91,43.64,0,12.25,LOW_RISK,HIGH
6.27,8.01,30.27,85.76,0,35.47,MEDIUM_RISK,MEDIUM
38.94,24.18,31.08,99.82,0,67.28,HIGH_RISK,LOW
32.6,6.03,27.87,91.92,0,48.76,MEDIUM_RISK,MEDIUM
10.87,4.52,32.53,84.73,0,18.7,LOW_RISK,HIGH
37.22,14.7,30.44,60.79,0,39.02,MEDIUM_RISK,MEDIUM
11.43,6.39,25.66,70.2,0,26.54,LOW_RISK,HIGH
6.75,5.74,14.19,77.97,0,20.19,LOW_RISK,HIGH
6.34,50.0,29.76,52.47,0,31.89,LOW_RISK,HIGH
8.41,2.73,31.15,100.0,0,29.82,LOW_RISK,HIGH
12.21,8.0,25.13,31.38,0,21.76,LOW_RISK,HIGH
72.93,9.52,27.21,95.75,0,67.45,HIGH_RISK,LOW
25.26,1.36,25.99,48.7,0,10.75,LOW_RISK,HIGH
22.14,7.36,22.34,90.27,0,33.27,LOW_RISK,HIGH
31.32,0.96,19.87,60.96,0,23.63,LOW_RISK,HIGH
29.19,6.37,32.31,100.0,0,27.33,LOW_RISK,HIGH
7.95,1.55,15.27,58.02,0,8.2,LOW_RISK,HIGH
24.86,3.05,37.35,100.0,1,52.82,MEDIUM_RISK,MEDIUM
38.02,12.54,34.57,39.53,0,44.26,MEDIUM_RISK,MEDIUM
19.9,13.91,35.34,95.83,0,40.28,MEDIUM_RISK,MEDIUM
15.87,6.81,24.64,76.73,0,28.19,LOW_RISK,HIGH
17.18,9.57,39.61,47.07,0,34.11,LOW_RISK,HIGH
42.11,2.19,19.48,97.1,1,59.67,HIGH_RISK,LOW
15.69,9.8,23.92,79.13,0,39.12,MEDIUM_RISK,MEDIUM
30.33,6.23,38.67,74.83,0,46.54,MEDIUM_RISK,MEDIUM
29.78,9.22,36.76,38.55,0,31.7,LOW_RISK,HIGH
3.18,8.33,25.64,85.93,0,34.61,LOW_RISK,HIGH
17.93,4.57,35.66,93.03,0,32.34,LOW_RISK,HIGH
20.86,7.05,24.63,77.95,0,25.67,LOW_RISK,HIGH
33.33,1.65,25.65,50.81,0,31.54,LOW_RISK,HIGH
26.78,7.14,17.86,72.3,0,28.52,LOW_RISK,HIGH
35.44,10.85,32.3,89.03,0,57.07,HIGH_RISK,LOW
29.45,12.42,30.86,20.7,0,24.26,LOW_RISK,HIGH
7.53,12.21,13.34,84.56,0,32.13,LOW_RISK,HIGH
6.39,6.45,35.03,86.52,0,19.63,LOW_RISK,HIGH
59.9,12.73,24.21,53.1,1,66.06,HIGH_RISK,LOW
12.26,7.79,22.22,78.54,0,26.28,LOW_RISK,HIGH
43.71,4.82,28.58,43.38,1,46.01,MEDIUM_RISK,MEDIUM
80.0,10.16,37.02,53.75,0,57.01,HIGH_RISK,LOW
16.37,8.2,28.53,68.61,0,37.02,MEDIUM_RISK,MEDIUM
14.18,8.31,23.46,38.58,0,27.04,LOW_RISK,HIGH
18.73,14.41,31.85,47.19,0,37.18,MEDIUM_RISK,MEDIUM
23.0,14.69,15.02,69.86,0,29.32,LOW_RISK,HIGH
31.09,2.76,29.1,58.23,0,39.48,MEDIUM_RISK,MEDIUM
12.19,6.74,31.76,61.76,0,13.38,LOW_RISK,HIGH
2.9,6.2,30.56,39.02,0,12.29,LOW_RISK,HIGH
59.23,5.12,21.48,69.95,0,38.8,MEDIUM_RISK,MEDIUM
15.97,16.09,34.93,56.39,0,45.33,MEDIUM_RISK,MEDIUM
8.62,1.29,20.18,81.95,0,8.76,LOW_RISK,HIGH
12.31,2.24,33.95,66.72,0,17.18,LOW_RISK,HIGH
7.98,8.5,35.93,68.62,0,21.97,LOW_RISK,HIGH
13.68,11.68,29.4,47.78,0,14.47,LOW_RISK,HIGH
12.21,2.06,34.95,79.1,0,21.37,LOW_RISK,HIGH
44.27,7.82,29.1,74.96,0,45.06,MEDIUM_RISK,MEDIUM
14.97,7.4,34.9,32.46,0,9.82,LOW_RISK,HIGH
9.53,3.1,11.37,92.66,0,22.61,LOW_RISK,HIGH
7.46,13.62,29.04,87.01,0,34.83,LOW_RISK,HIGH
9.29,5.84,31.42,73.17,0,16.74,LOW_RISK,HIGH
31.07,9.69,27.11,100.0,0,53.46,MEDIUM_RISK,MEDIUM
29.85,10.54,25.29,83.21,0,41.65,MEDIUM_RISK,MEDIUM
16.7,23.87,7.37,65.29,0,40.32,MEDIUM_RISK,MEDIUM
11.56,4.85,39.08,86.27,0,28.14,LOW_RISK,HIGH
30.4,12.46,15.45,59.84,0,46.7,MEDIUM_RISK,MEDIUM
34.54,4.62,34.44,94.19,0,52.75,MEDIUM_RISK,MEDIUM
28.9,12.94,26.46,56.62,0,37.83,MEDIUM_RISK,MEDIUM
24.71,22.07,21.38,61.31,1,57.14,HIGH_RISK,LOW
15.37,16.08,35.51,96.85,0,51.13,MEDIUM_RISK,MEDIUM
38.29,2.42,24.99,75.35,0,34.68,LOW_RISK,HIGH
20.85,9.93,41.18,68.41,0,41.72,MEDIUM_RISK,MEDIUM
80.0,11.91,19.95,43.08,0,63.42,HIGH_RISK,LOW
11.02,2.93,30.42,70.26,0,14.48,LOW_RISK,HIGH
34.52,4.77,40.81,74.78,0,49.26,MEDIUM_RISK,MEDIUM
43.05,10.55,25.92,57.11,0,43.95,MEDIUM_RISK,MEDIUM
5.54,3.29,19.7,65.45,0,17.51,LOW_RISK,HIGH
15.0,9.23,31.7,53.43,0,31.66,LOW_RISK,HIGH
15.31,4.51,12.43,62.0,0,26.24,LOW_RISK,HIGH
23.81,6.28,28.9,41.46,0,19.61,LOW_RISK,HIGH
15.25,2.55,25.72,65.13,0,21.82,LOW_RISK,HIGH
17.1,12.12,23.92,61.7,0,31.87,LOW_RISK,HIGH
12.69,15.43,28.97,100.0,0,39.85,MEDIUM_RISK,MEDIUM
5.47,13.73,15.75,100.0,0,38.84,MEDIUM_RISK,MEDIUM
5.83,6.21,16.36,68.61,0,16.27,LOW_RISK,HIGH
22.37,3.0,35.85,74.16,0,23.63,LOW_RISK,HIGH
27.97,3.21,22.3,60.21,0,21.74,LOW_RISK,HIGH
30.71,2.09,28.92,65.45,0,37.27,MEDIUM_RISK,MEDIUM
22.54,3.18,24.51,96.33,0,29.22,LOW_RISK,HIGH
3.86,5.51,37.03,89.46,0,26.18,LOW_RISK,HIGH
